ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2018-05-22T21:57:11Z,honestpessy,"Android OS P API 27 (Google, Pixel)",636,US,174.201.8.23,unknown,Electric Love,BØRNS,Dopamine,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,,,,fwdbtn,backbtn,true,,false,1527026229445,false
2017-06-21T16:26:41Z,honestpessy,OS X 10.11.6 [x86 4],165080,US,70.15.118.200,unknown,You Can't Hurry Love,The Supremes,Favorites,spotify:track:69Qa7czzqraPWZgxpQN405,,,,trackdone,trackdone,true,,false,1498062235671,false
2019-05-28T17:23:28Z,honestpessy,"Android OS 9 API 28 (Google, Pixel)",127498,US,73.61.9.220,unknown,Running for Cover,Ivan & Alyosha,All The Times We Had,spotify:track:6GZEEoTST2iZcU52LfVDHZ,,,,trackdone,fwdbtn,true,,false,1559062883574,false
2018-02-12T20:45:28Z,honestpessy,Partner spotify web_player,242189,ZZ,108.36.78.146,"Mozilla%2F5.0%20(Windows%20NT%206.1;%20Win64;%20x64)%20AppleWebKit%2F537.36%20(KHTML,%20like%20Gecko)%20Chrome%2F64.0.3282.140%20Safari%2F537.36",Foreign Girls,Bleachers,Gone Now,spotify:track:7taGa7J1rarzpRgukrnkMk,,,,unknown,unknown,false,,false,0,false
2021-07-03T02:37:04Z,honestpessy,"iOS 14.6 (iPad13,2)",236600,HK,219.79.202.166,unknown,white roses,Greyson Chance,portraits,spotify:track:09BGF1QaJR7wuM8iEhlsnz,,,,trackdone,trackdone,true,,false,1625279587004,false
2022-10-26T14:25:49Z,honestpessy,"iOS 16.0 (iPhone14,4)",60709,HK,42.200.139.47,unknown,I Am Here,Ben Abraham,Friendly Fire,spotify:track:7dH0TsE65xMijyasTrSruD,,,,trackdone,endplay,true,,false,1666779845520,false
2011-08-09T19:24:04Z,honestpessy,OS X 10.5.8 [x86 4],11132,US,70.15.23.187,,She Got The Honey,Mat Kearney,Young Love,spotify:track:0x0F5StaIGyvQPZc6sreeO,,,,clickrow,endplay,false,true,false,0,
2017-04-20T17:29:26Z,honestpessy,"Android OS 7.1.2 API 25 (Google, Pixel)",207813,US,73.230.251.184,unknown,Where You Lead I Will Follow,Carole King,Love Makes the World,spotify:track:5htNlXFlMI6RMBHhJuGJJm,,,,fwdbtn,trackdone,true,,false,1492709158751,false
2018-02-12T13:29:47Z,honestpessy,"Android OS 8.1.0 API 27 (Google, Pixel)",1360,US,97.35.3.12,unknown,Keep Together,Hunter Hunted,Ready For You,spotify:track:6wdzLY3TTwx7zVnMmj8Z8R,,,,fwdbtn,fwdbtn,true,,false,1518442137588,false
2014-11-20T15:21:56Z,honestpessy,OS X 11.0.0 [x86 4],36318,US,155.68.163.10,unknown,All I Want for Christmas Is You,Michael Bublé,Christmas,spotify:track:0xPaZrF25ltzvz1a2Pm5DQ,,,,trackdone,popup,true,true,false,0,false
2011-08-30T11:26:29Z,honestpessy,OS X 10.5.8 [x86 4],824,US,70.15.23.187,,"So Long, Farewell",Charmian Carr,The Sound of Music - Original Soundtrack Recording,spotify:track:2NMznAoH3IluVA0Hyx1Or8,,,,clickrow,clickrow,false,true,false,0,
2022-07-26T14:36:40Z,honestpessy,"iOS 15.5 (iPhone14,4)",223120,HK,45.64.243.143,unknown,Love You For A Long Time,Maggie Rogers,Love You For A Long Time,spotify:track:6QTPacyXkZWG9FMwq6L1hJ,,,,trackdone,trackdone,true,,false,1658845933767,false
2019-01-02T15:55:25Z,honestpessy,web_player windows 10;chrome 71.0;desktop,229445,ZZ,108.36.78.146,"Mozilla%2F5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit%2F537.36%20(KHTML,%20like%20Gecko)%20Chrome%2F71.0.3578.98%20Safari%2F537.36",Palace - Cover,Cam,Palace (Cover) / Diane,spotify:track:3gkqjWvOpWpFQYX5AzqrY3,,,,trackdone,trackdone,false,,false,0,false
2014-09-20T23:32:41Z,honestpessy,OS X 10.9.4 [x86 4],4876,US,155.68.163.10,unknown,What You Wanted,OneRepublic,Native,spotify:track:21fq2CKL93mfnYHItpitxg,,,,fwdbtn,popup,true,true,false,0,false
2015-03-15T06:12:20Z,honestpessy,OS X 10.10.2 [x86 4],145124,US,24.90.149.101,unknown,Cape Cod Kwassa Kwassa,Vampire Weekend,Vampire Weekend,spotify:track:7q4MJZSiqPC16dbhQWxugv,,,,clickrow,clickrow,false,true,false,0,false
2015-09-04T19:54:39Z,honestpessy,"iOS 8.3 (iPhone7,2)",1020,US,155.68.156.248,unknown,"""In April"" Single from Song One (Original Motion Picture Soundtrack)",Johnny Flynn,"""In April"" Single from Song One (Original Motion Picture Soundtrack) - Single",spotify:track:07TNBqQZWm8Qta78PN73lZ,,,,appload,endplay,false,true,false,0,false
2020-07-03T18:51:01Z,honestpessy,"Android OS 10 API 29 (OnePlus, GM1917)",215733,US,174.249.64.106,unknown,Don't Let Me Down - Remastered 2009,The Beatles,The Beatles 1967 - 1970,spotify:track:3evG0BIqEFMMP7lVJh1cSf,,,,fwdbtn,trackdone,true,,false,1593802044564,false
2021-09-23T23:09:03Z,honestpessy,"iOS 14.7.1 (iPhone13,1)",232893,HK,45.64.241.116,unknown,This Year,The Mountain Goats,The Sunset Tree,spotify:track:0s9aeZriwqyBYfxFzsd20R,,,,clickrow,trackdone,true,,false,1632438310684,false
2018-04-15T01:53:44Z,honestpessy,"iOS 11.1.2 (iPad7,3)",183929,US,71.225.241.105,unknown,Paper Shields,Virginia Man,Paper Shields,spotify:track:6MGPejesX5LV410Nmhw3e5,,,,trackdone,trackdone,true,,false,1523757039500,false
2021-05-11T14:07:04Z,honestpessy,"iOS 14.5.1 (iPhone13,1)",810,HK,113.28.9.161,unknown,Coffee (feat. Marc E. Bassy),Quinn XCII,A Letter To My Younger Self,spotify:track:4CxmynXhw78QefruycvxG8,,,,fwdbtn,fwdbtn,false,,false,1620742023099,false
2021-06-14T02:10:14Z,honestpessy,"iOS 14.4 (iPad13,2)",1941,HK,219.79.202.166,unknown,Imagine - Acoustic,Ben Platt,Imagine,spotify:track:3m9MKNTdPmsKJRqrhqQnhW,,,,clickrow,endplay,false,,false,1623636611792,false
2015-09-18T23:19:13Z,honestpessy,"iOS 9.0 (iPhone7,2)",176386,US,155.68.156.248,unknown,Long Gone Out West Blues,Pharis & Jason Romero,Long Gone Out West Blues,spotify:track:3P35IoY8i8wvicn7w0qEFp,,,,trackdone,trackdone,true,false,false,0,false
2015-02-13T17:28:52Z,honestpessy,"iOS 8.1.3 (iPhone7,2)",14024,US,155.68.165.44,unknown,Sprawl II (Mountains Beyond Mountains),Arcade Fire,The Suburbs,spotify:track:4Ef4ksYK9Yn42rBj0tBer0,,,,trackdone,fwdbtn,false,true,false,0,false
2021-09-25T09:01:08Z,honestpessy,"iOS 14.7.1 (iPhone13,1)",206045,HK,45.64.240.227,unknown,Stay Next To Me (with Chelsea Cutler),Quinn XCII,Change of Scenery II,spotify:track:7kTlHVCARylJAqm40yVoWE,,,,fwdbtn,trackdone,true,,false,1632560263018,false
2018-11-15T20:45:09Z,honestpessy,web_player windows 10;chrome 70.0;desktop,203945,ZZ,108.36.78.146,"Mozilla%2F5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit%2F537.36%20(KHTML,%20like%20Gecko)%20Chrome%2F70.0.3538.77%20Safari%2F537.36",Santa Claus Is Coming to Town,The Crystals,A Christmas Gift For You From Phil Spector,spotify:track:2lT2w8qVNDUAzrdO4yCdxE,,,,trackdone,trackdone,false,,false,0,false
2022-04-11T05:00:20Z,honestpessy,Partner sonos_a53 Sonos;Move;9b377073ea334637b1406f329ce005de;;tpapi,0,HK,219.79.202.166,,,,,,Ed Sheeran,Armchair Expert with Dax Shepard,spotify:episode:3l4FZVKcbLmmdQT4gB1qTX,remote,trackdone,false,,false,0,false
2016-01-20T09:38:55Z,honestpessy,"iOS 9.2 (iPhone7,2)",3111,US,204.152.148.60,unknown,"Tchaikovsky: Swan Lake (Ballet), Op. 20, Act 2: No. 10, Scène (Moderato)",Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake,spotify:track:2jjVsWQEUeZ06qSqF8xiBr,,,,clickrow,endplay,true,true,false,0,false
2018-08-29T19:13:40Z,honestpessy,OS X 10.12.6 [x86 4],187866,US,108.36.78.146,unknown,Imagine - Remastered 2010,John Lennon,Imagine,spotify:track:7pKfPomDEeI4TPT6EOYjn9,,,,clickrow,trackdone,true,,false,1535569832546,false
2018-11-08T21:08:19Z,honestpessy,web_player windows 10;chrome 70.0;desktop,133191,ZZ,108.36.78.146,"Mozilla%2F5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit%2F537.36%20(KHTML,%20like%20Gecko)%20Chrome%2F70.0.3538.77%20Safari%2F537.36",Tony,Tom Rosenthal,Keep a Private Room Behind the Shop,spotify:track:2119DWhpKxvkDQEXETfMZB,,,,trackdone,trackdone,false,,false,0,false
2014-11-29T03:56:19Z,honestpessy,OS X 11.0.0 [x86 4],4783,US,130.156.89.54,unknown,Golden Cloak,Marmoset,Record in Red,spotify:track:27xgfHUBF6CzS1lCj61jRN,,,,popup,popup,false,true,false,0,false
2016-06-29T19:24:44Z,honestpessy,"iOS 9.3.2 (iPhone7,2)",108274,US,70.215.73.52,unknown,Alexander Hamilton,Leslie Odom Jr.,Hamilton,spotify:track:4TTV7EcfroSLWzXRY6gLv6,,,,fwdbtn,fwdbtn,false,,false,0,false
2016-09-02T04:05:36Z,honestpessy,OS X 10.11.6 [x86 4],0,US,155.68.146.172,unknown,House Of The Rising Sun,The Animals,The Animals,spotify:track:7BY005dacJkbO6EPiOh2wb,,,,remote,trackdone,true,,false,0,false
2019-12-07T15:12:51Z,honestpessy,"Android OS 10 API 29 (OnePlus, GM1917)",153757,US,174.201.18.68,unknown,NONE of this has been about you,Spencer Sutherland,NONE of this has been about you,spotify:track:6p3nhn7e7rltnxlSvBEfp3,,,,clickrow,trackdone,true,,false,1575731416958,false
2016-01-02T10:36:43Z,honestpessy,"iOS 9.1 (iPhone7,2)",163052,US,70.199.72.25,unknown,"Lollipop - From ""Pitch Perfect 2"" Soundtrack",The Treblemakers,Pitch Perfect 2,spotify:track:6BEzGx1y1tA9eWPmweMdS4,,,,trackdone,trackdone,false,false,false,0,false
2020-09-19T09:34:10Z,honestpessy,"Android OS 10 API 29 (OnePlus, GM1917)",34280,HK,113.28.9.153,unknown,Holy (feat. Chance The Rapper),Justin Bieber,Holy,spotify:track:5u1n1kITHCxxp8twBcZxWy,,,,appload,logout,false,,false,1600497241884,false
2021-07-08T05:04:29Z,honestpessy,"iOS 14.6 (iPhone13,1)",146523,HK,49.130.129.238,unknown,Daisy,Ashnikko,DEMIDEVIL,spotify:track:2g1KggY9PKvsoEAOaiz4xx,,,,trackdone,trackdone,true,,false,1625720522022,false
2012-11-28T00:15:12Z,honestpessy,OS X 10.5.8 [x86 4],32727,US,70.15.60.21,unknown,Angels We Have Heard On High,Glee Cast,"Glee: The Music, The Christmas Album",spotify:track:4QOenKWsuEjcABYruDwFd3,,,,popup,popup,false,true,false,0,false
2015-07-12T05:01:31Z,honestpessy,"iOS 8.3 (iPhone7,2)",2275,US,130.156.89.113,unknown,Silly Boy,The Blue Van,Man Up,spotify:track:1IZvIC5iRUxjJtYKpzSfnv,,,,clickrow,endplay,true,true,false,0,false
2021-09-01T10:48:58Z,honestpessy,"iOS 14.7.1 (iPhone13,1)",100333,HK,49.130.129.83,unknown,The Times They Are A-Changin',Bob Dylan,The Times They Are A-Changin',spotify:track:52vA3CYKZqZVdQnzRrdZt6,,,,playbtn,fwdbtn,true,,false,1630492951229,false
2021-04-05T08:57:20Z,honestpessy,"Android OS 10 API 29 (OnePlus, GM1917)",190263,HK,49.130.129.152,unknown,My Play,AJR,OK ORCHESTRA,spotify:track:3rJe5xdaNEuhvGzsldqVGv,,,,trackdone,trackdone,false,,false,1617612850829,false
2017-05-20T16:21:44Z,honestpessy,"Android OS 7.1.2 API 25 (Google, Pixel)",8600,US,70.215.136.138,unknown,Johnny B. Goode - Single Version,Chuck Berry,20th Century Masters: The Millennium Collection: Best Of Chuck Berry,spotify:track:2XGHdmjsumZRkaL8LhBb1e,,,,trackdone,fwdbtn,true,,false,1495297293430,false
2021-12-23T05:05:42Z,honestpessy,"iOS 15.1.1 (iPhone14,4)",225973,HK,49.130.131.88,unknown,2 Million,G Flip,About Us,spotify:track:7nM6RfXA9QgS9wzunxgP0E,,,,fwdbtn,trackdone,false,,false,1640235716326,false
2012-07-20T06:41:15Z,honestpessy,OS X 10.5.8 [x86 4],203333,US,70.15.60.21,unknown,Raise Your Glass,P!nk,Raise Your Glass,spotify:track:12lZTPlXwUtrQuhEty6098,,,,uriopen,trackdone,false,false,false,0,false
2017-05-18T12:42:09Z,honestpessy,"Android OS 7.1.2 API 25 (Google, Pixel)",1029,US,70.198.197.243,unknown,,,,,,,,fwdbtn,fwdbtn,true,,false,1495111327587,false
2017-11-29T15:28:57Z,honestpessy,"Android OS 8.0.0 API 26 (Google, Pixel)",111240,US,69.253.45.194,unknown,City Of Stars,Ryan Gosling,La La Land,spotify:track:5BMwpS4iYKR30kq9U9beaT,,,,trackdone,trackdone,false,,false,1511969224926,false
2018-07-18T14:39:47Z,honestpessy,OS X 10.12.3 [x86 4],206520,US,108.36.78.146,unknown,Fryer,You Won't,Skeptic Goodbye,spotify:track:6mn1S5X3zVYf8SAim2VyLr,,,,trackdone,trackdone,true,,false,1531924579952,false
2018-02-20T22:42:21Z,honestpessy,"Android OS 8.1.0 API 27 (Google, Pixel)",0,US,174.201.22.220,unknown,Pray,Sam Smith,The Thrill Of It All,spotify:track:59ljpSFcgtfWJKS3vqG27R,,,,fwdbtn,fwdbtn,true,,false,1519166539420,false
2015-12-26T22:43:06Z,honestpessy,OS X 10.11.2 [x86 4],2438,US,204.152.148.77,unknown,Leftovers,Johnny Flynn,A Larum,spotify:track:4NT8oXrmu1A52IvOuozhoR,,,,clickrow,endplay,true,true,false,0,false
2021-12-22T13:27:07Z,honestpessy,Partner sonos_a53 Sonos;Move;9b377073ea334637b1406f329ce005de;;tpapi,129136,HK,219.79.202.166,61997094,Blue Christmas,Elvis Presley,Elvis' Christmas Album,spotify:track:3QiAAp20rPC3dcAtKtMaqQ,,,,trackdone,trackdone,false,,false,0,false
2021-07-23T02:43:21Z,honestpessy,"iOS 14.6 (iPhone13,1)",11040,HK,45.64.241.187,unknown,Shut Up and Dance,WALK THE MOON,TALKING IS HARD,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,,,,fwdbtn,fwdbtn,true,,false,1627008190086,false
2021-09-19T09:39:45Z,honestpessy,"iOS 14.7.1 (iPhone13,1)",189400,HK,49.130.128.229,unknown,Jealous Guy - Live,Donny Hathaway,Live,spotify:track:7k0lw3bHc5JpqhMRGchjRg,,,,trackdone,trackdone,true,,false,1632044194532,false
2011-08-16T00:19:15Z,honestpessy,OS X 10.5.8 [x86 4],2368,US,70.15.23.187,,I'm a Pilot,Fanfarlo,Reservoir,spotify:track:50slRMlaHzX4aYPxZ5PzNn,,,,clickrow,clickrow,false,true,false,0,
2022-04-03T12:15:25Z,honestpessy,"iOS 15.3.1 (iPhone14,4)",175146,HK,45.64.240.189,unknown,Money,Leikeli47,Wash & Set,spotify:track:7wfQfnNFGWLD0BzcDngCRg,,,,trackdone,trackdone,true,,false,1648987949127,false
2016-10-08T18:10:18Z,honestpessy,"iOS 10.0.1 (iPhone7,2)",201373,US,174.200.11.66,unknown,She's Always a Woman,Billy Joel,The Stranger (Legacy Edition),spotify:track:5RgFlk1fcClZd0Y4SGYhqH,,,,trackdone,trackdone,true,,false,0,false
2017-09-27T02:03:35Z,honestpessy,OS X 10.11.6 [x86 4],165104,US,69.253.45.194,unknown,Subplots,Jack Johnson,All The Light Above It Too,spotify:track:0xf9XvTqzMSqqN7Vpqybsd,,,,clickrow,endplay,true,,false,1506460349759,false
2015-07-07T16:03:51Z,honestpessy,OS X 10.10.2 [x86 4],174066,US,75.147.120.49,unknown,Can't Bring Me Down,Awreeoh,Dope: Music From The Motion Picture,spotify:track:3FEyTktnU2N2vRshFC7yZ6,,,,clickrow,trackdone,false,false,false,0,false
2021-06-19T10:04:56Z,honestpessy,"iOS 14.6 (iPhone13,1)",143530,HK,219.79.202.166,unknown,The Kiss Of Venus (Dominic Fike),Paul McCartney,The Kiss Of Venus (Dominic Fike),spotify:track:3gCYle76USfbHa7VDTDg5V,,,,trackdone,trackdone,true,,false,1624096951917,false
2022-11-20T09:37:25Z,honestpessy,"iOS 16.1 (iPhone14,4)",173040,HK,49.130.131.87,unknown,God Only Knows - Mono / 1997 Remastered,The Beach Boys,Pet Sounds,spotify:track:6iGU74CwXuT4XVepjc9Emf,,,,trackdone,trackdone,true,,false,1668936871521,false
2022-04-11T06:07:11Z,honestpessy,"iOS 15.3.1 (iPhone14,4)",252760,HK,219.79.202.166,unknown,That's Where I Am,Maggie Rogers,That's Where I Am,spotify:track:4f1KkbXHnfIVZ9vmIExByJ,,,,clickrow,trackdone,false,,false,1649656979478,false
2021-03-03T12:52:46Z,honestpessy,Windows 10 (10.0.18363; x64; AppX),175135,HK,84.17.57.182,unknown,Nothing's the Same,Alexander 23,"Oh No, Not Again! - EP",spotify:track:3vSLSOhE8HWBC2WiN0j0hD,,,,trackdone,trackdone,true,,true,1614775790940,false
2021-07-19T06:30:12Z,honestpessy,"iOS 14.6 (iPhone13,1)",201429,HK,49.130.129.39,unknown,On That Day,Ásgeir,In the Silence (Deluxe Edition),spotify:track:6eyVUxq9s2fKFQSJzOFhW3,,,,trackdone,fwdbtn,true,,false,1626676008790,false
2019-02-17T00:27:34Z,honestpessy,"Android OS 9 API 28 (Google, Pixel)",98346,US,174.201.14.247,unknown,2021,Vampire Weekend,Harmony Hall / 2021,spotify:track:7D3fFG8XtOI7v0pD2fUmsr,,,,trackdone,trackdone,false,,false,1550363151053,false
2019-12-01T03:31:34Z,honestpessy,"Android OS 10 API 29 (OnePlus, GM1917)",2528,US,174.201.7.215,unknown,Uptown Funk (feat. Bruno Mars),Mark Ronson,Uptown Special,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,,,,fwdbtn,fwdbtn,true,,false,1575170001167,false
2015-12-19T01:51:44Z,honestpessy,OS X 10.11.2 [x86 4],0,US,204.152.148.1,unknown,Sunday Candy,Donnie Trumpet & The Social Experiment,Surf,spotify:track:6fTdcGsjxlAD9PSkoPaLMX,,,,appload,endplay,true,true,false,0,false
2016-07-22T01:03:13Z,honestpessy,"iOS 9.3.2 (iPhone7,2)",204000,US,155.68.149.135,unknown,Santa Claus Is Coming to Town,The Crystals,A Christmas Gift For You From Phil Spector,spotify:track:2lT2w8qVNDUAzrdO4yCdxE,,,,trackdone,trackdone,true,,false,0,false
2018-09-18T12:39:46Z,honestpessy,"Android OS 9 API 28 (Google, Pixel)",177973,US,174.201.21.238,unknown,Bad,Lennon Stella,Bad,spotify:track:5b3auymspp8YgCB9672fbR,,,,clickrow,trackdone,true,,false,1537274208872,false
2021-12-02T05:55:01Z,honestpessy,Partner sonos_a53 Sonos;Move;9b377073ea334637b1406f329ce005de;;tpapi,129136,HK,219.79.202.166,61997094,Blue Christmas,Elvis Presley,Elvis' Christmas Album,spotify:track:3QiAAp20rPC3dcAtKtMaqQ,,,,clickrow,trackdone,false,,false,0,false
2017-07-19T21:03:43Z,honestpessy,"Android OS 7.1.2 API 25 (Google, Pixel)",1436,US,174.201.13.69,unknown,Horny Hippies,The Dodos,Beware of the Maniacs,spotify:track:57HwKH3pHLeelTkckr94qf,,,,clickrow,fwdbtn,true,,false,1500498220761,false
2021-03-04T04:42:05Z,honestpessy,OS X 10.15.5 [x86 8],213786,HK,113.28.9.154,unknown,Girl,Jukebox The Ghost,Jukebox The Ghost,spotify:track:63OB8oKmBUUYiRtrRtFCvX,,,,trackdone,trackdone,true,,false,1614832710438,false
2016-09-05T03:29:23Z,honestpessy,"iOS 9.3.4 (iPhone7,2)",180893,US,155.68.149.135,unknown,Penny Lane - Remastered 2009,The Beatles,Magical Mystery Tour,spotify:track:1h04XMpzGzmAudoI6VHBgA,,,,trackdone,trackdone,true,,false,0,false
2021-07-03T14:14:38Z,honestpessy,"iOS 14.6 (iPhone13,1)",202066,HK,49.130.131.141,unknown,Party In The U.S.A.,Miley Cyrus,The Time Of Our Lives,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,,,,fwdbtn,trackdone,true,,false,1625321476397,false
2018-07-01T05:07:52Z,honestpessy,"Android OS 9 API 28 (Google, Pixel)",3104,US,71.225.241.105,unknown,Apex Predator,Barrett Wilbert Weed,Apex Predator,spotify:track:649R9kCgcTrjHaKSMUooia,,,,clickrow,endplay,true,,false,1530421668344,false
2019-03-22T16:48:48Z,honestpessy,web_player windows 10;chrome 72.0.3626.121;desktop,335946,ZZ,108.36.78.146,"Mozilla%2F5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit%2F537.36%20(KHTML,%20like%20Gecko)%20Chrome%2F72.0.3626.121%20Safari%2F537.36",Too Legit To Quit,MC Hammer,Greatest Hits,spotify:track:7jabOJVzZKWhHZgiTlxRua,,,,trackdone,trackdone,false,,false,0,false
2015-06-08T23:49:34Z,honestpessy,"iOS 8.3 (iPhone7,2)",236704,US,70.199.109.223,unknown,Stolen Dance,Milky Chance,Sadnecessary,spotify:track:6vECYJHxYmm3Ydt3fF01pE,,,,trackdone,fwdbtn,true,true,false,0,false
2018-02-04T20:13:53Z,honestpessy,"Android OS 8.1.0 API 27 (Google, Pixel)",22775,US,174.201.7.116,unknown,Only Angel,Harry Styles,Harry Styles,spotify:track:5Lbsc65org0b85kNsPkluY,,,,trackdone,fwdbtn,true,,false,1517775208847,false
2018-10-16T14:41:22Z,honestpessy,OS X 10.12.6 [x86 4],114277,US,108.36.78.146,unknown,Strawberry Blond,Mitski,"Retired from Sad, New Career in Business",spotify:track:3eGsNpXzcb1BDkfSJI54NY,,,,trackdone,trackdone,true,,false,1539700767171,false
2019-03-29T17:08:59Z,honestpessy,web_player windows 10;chrome 73.0.3683.86;desktop,189946,ZZ,108.36.78.146,"Mozilla%2F5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit%2F537.36%20(KHTML,%20like%20Gecko)%20Chrome%2F73.0.3683.86%20Safari%2F537.36",New,Ben Platt,Sing To Me Instead,spotify:track:4q9vIHlDyzwNtbKqgCHVIB,,,,trackdone,trackdone,false,,false,0,false
2015-04-27T20:06:53Z,honestpessy,OS X 10.10.2 [x86 4],67198,US,155.68.163.10,unknown,"Theme From New York, New York - 2008 Remastered",Frank Sinatra,Nothing But The Best,spotify:track:0K2WjMLZYr09LKwurGRYRE,,,,clickrow,endplay,false,true,false,0,false
2011-09-07T01:53:16Z,honestpessy,OS X 10.5.8 [x86 4],1602,US,70.15.23.187,,Three Little Birds,Bob Marley & The Wailers,Legend,spotify:track:26JRni5Lqiyd9GNnlaz6DI,,,,clickrow,clickrow,false,true,false,0,
2021-01-03T12:36:29Z,honestpessy,Windows 10 (10.0.18363; x64; AppX),13870,HK,113.28.9.154,unknown,Be My Baby,HoneyWire,HoneyWire,spotify:track:5uWTKqUqjGX3eflQMp1H7k,,,,fwdbtn,endplay,true,,false,1609677373730,false
2018-11-25T01:10:21Z,honestpessy,OS X 10.11.6 [x86 4],85146,US,71.225.241.105,unknown,Stupid With Love (Reprise),Kyle Selig,Mean Girls (Original Broadway Cast Recording),spotify:track:5AWmfB2DvoJ5qVRFX4bVmW,,,,trackdone,trackdone,false,,false,1543108147238,false
2018-08-28T20:24:34Z,honestpessy,OS X 10.12.6 [x86 4],211734,US,108.36.78.146,unknown,Hey Jude,Imaginary Future,Yesterday,spotify:track:7AsNmfkushtMiH0R9JVBk0,,,,clickrow,trackdone,true,,false,1535487662615,false
2019-06-09T04:45:54Z,honestpessy,"Android OS 9 API 28 (Google, Pixel)",59440,US,71.225.66.208,unknown,Just like Heaven,The Cure,"Kiss Me, Kiss Me, Kiss Me",spotify:track:76GlO5H5RT6g7y0gev86Nk,,,,fwdbtn,logout,true,,false,1560051670588,false
2021-06-25T05:41:01Z,honestpessy,"iOS 14.6 (iPhone13,1)",86940,HK,45.64.243.148,unknown,Astronaut Kids,Hotel Fiction,Astronaut Kids,spotify:track:4vXiLpBSieBAi4t7B6rjrN,,,,clickrow,endplay,true,,false,1624599573677,false
2019-08-02T16:20:17Z,honestpessy,OS X 10.11.6 [x86 4],161471,US,71.225.66.208,unknown,Hawaiian Boi,Triathalon,Lo-Tide,spotify:track:2DTUG9rhJCU0wdvviWka5n,,,,trackdone,trackdone,true,,false,1564762655645,false
2016-01-10T06:13:42Z,honestpessy,"iOS 9.2 (iPhone7,2)",0,US,192.154.128.180,unknown,Plage,Crystal Fighters,Star Of Love,spotify:track:6jPNXRnTy37ADxbihf56rM,,,,appload,endplay,true,true,false,0,false
2022-06-21T03:04:17Z,honestpessy,"iOS 15.5 (iPhone14,4)",170858,TR,88.239.24.24,unknown,Bang!,AJR,OK ORCHESTRA,spotify:track:5FQPpxOXsvkMN6v18gtpwY,,,,trackdone,trackdone,false,,true,1655775371368,false
2020-11-25T08:49:08Z,honestpessy,"Android OS 10 API 29 (OnePlus, GM1917)",19327,HK,113.28.9.162,unknown,Sober - Acoustic,Joy Oladokun,Sober,spotify:track:59JafhnWLNVedmaIREYCRy,,,,clickrow,endplay,false,,false,1606294127920,false
2018-04-23T20:44:17Z,honestpessy,OS X 10.12.3 [x86 4],329228,US,108.36.78.146,unknown,Satisfied,Renée Elise Goldsberry,Hamilton,spotify:track:3dP0pLbg9OfVwssDjp9aT0,,,,trackdone,trackdone,true,,false,1524515927242,false
2019-01-23T21:04:20Z,honestpessy,web_player windows 10;chrome 71.0;desktop,259930,ZZ,108.36.78.146,"Mozilla%2F5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit%2F537.36%20(KHTML,%20like%20Gecko)%20Chrome%2F71.0.3578.98%20Safari%2F537.36",Darden Road,Beta Radio,Seven Sisters,spotify:track:3RKx7PPHC8XGuh7TQ4aTEa,,,,trackdone,trackdone,false,,false,0,false
2019-05-14T16:15:06Z,honestpessy,"Android OS 9 API 28 (Google, Pixel)",231929,US,174.201.9.179,unknown,Colour Me In Gold,JP Cooper,Keep The Quiet Out,spotify:track:2r9ub1K7V4PrLRsIA665nS,,,,trackdone,trackdone,true,,true,1557836761477,false
2011-09-03T19:22:50Z,honestpessy,OS X 10.5.8 [x86 4],163789,US,70.15.23.187,,Coney Island,Good Old War,Only Way To Be Alone,spotify:track:5jnekVPgf12EsKtBX3JPTW,,,,trackdone,trackdone,true,false,false,0,
2021-01-01T04:07:36Z,honestpessy,"Android OS 10 API 29 (OnePlus, GM1917)",222240,HK,49.130.128.108,unknown,Everybody Wants You,Red Hearse,Red Hearse,spotify:track:4ab0gHfPvYGeF8qNycLNkE,,,,trackdone,trackdone,true,,false,1609473832881,false
2020-08-06T02:25:34Z,honestpessy,Windows 10 (10.0.18363; x64; AppX),201733,HK,89.45.6.140,unknown,Try a Little Tenderness,Otis Redding,Complete & Unbelievable: The Otis Redding Dictionary of Soul,spotify:track:36AlMHDBFwSsD3FQOy1R81,,,,trackdone,trackdone,true,,false,1596678627458,false
